"hpl_id";"AllaLinjer"
"779492";"133"
"779493";"133"
"779494";"132"
"779495";"133"
"779496";"133"
"779497";"133"
"779498";"133"
"779499";"133"
"779500";"130"
"779501";"130"
"779503";"130"
"779504";"131"
"779505";"131"
"779507";"131_132"
"779508";"131_132"
"779509";"131_132"
"779510";"131_132"
"779511";"131"
"779514";"109"
"779516";"109"
"779517";"164"
"779519";"164"
"779520";"164"
"779521";"164"
"779522";"139"
"779523";"139"
"779524";"139"
"779525";"139"
"779526";"106"
"779529";"156"
"779530";"157"
"779531";"157"
"779533";"135"
"779534";"135"
"779535";"135"
"779536";"135"
"779537";"135"
"779538";"135"
"779539";"135"
"779540";"135"
"779541";"168"
"779542";"134"
"779543";"156"
"779544";"156"
"779545";"104"
"779546";"104"
"779547";"104"
"779548";"167"
"779549";"164_167"
"779550";"164_167"
"779551";"164_167"
"779552";"164_167"
"779553";"167"
"779554";"167"
"779555";"167"
"779556";"160"
"779557";"160"
"779558";"160"
"779559";"106"
"779560";"161"
"779561";"161"
"779562";"161"
"779563";"162"
"779564";"103"
"779565";"103"
"779566";"103"
"779567";"108"
"779568";"103"
"779569";"192"
"779570";"192"
"779572";"192"
"779573";"192"
"779574";"192"
"779575";"192"
"779576";"192"
"779577";"192"
"779578";"192"
"779579";"142"
"779580";"140"
"779581";"140"
"779582";"140"
"779583";"140"
"779584";"140_143"
"779585";"147"
"779586";"147"
"779587";"147"
"779588";"141"
"779589";"141"
"779590";"141"
"779591";"141"
"779592";"141"
"779593";"141"
"779594";"147"
"779595";"146"
"779596";"126"
"779597";"145"
"779598";"145"
"779600";"127"
"779601";"116_127"
"779602";"124_125"
"779603";"124_125"
"779604";"121"
"779605";"121"
"779606";"121"
"779607";"126"
"779608";"126"
"779609";"126"
"779610";"126"
"779612";"126"
"779613";"122"
"779614";"122"
"779615";"122"
"779616";"122"
"779617";"122"
"779618";"122"
"779619";"122"
"779620";"109"
"779621";"147"
"779622";"123"
"779623";"123"
"779624";"125"
"779625";"125"
"779626";"125"
"779627";"120"
"779628";"125"
"779629";"125"
"779630";"125"
"779631";"125"
"779632";"193"
"779633";"193"
"779634";"193"
"779635";"117"
"779636";"148"
"779638";"195"
"779639";"195"
"779640";"195"
"779641";"143"
"779642";"143"
"779643";"127"
"779644";"120"
"779645";"151"
"779647";"195"
"779648";"143"
"779649";"126"
"779650";"156"
"779651";"140_146"
"779652";"109"
"779653";"136"
"779654";"168"
"779655";"532"
"779656";"191"
"779657";"125"
"779658";"192"
"779659";"164"
"779660";"164"
"779661";"120"
"779663";"164"
"779964";"116"
"779965";"116"
"779966";"116"
"779967";"143"
"779969";"137"
"780001";"117_162_193"
"780002";"117_162_193"
"780003";"147"
"780005";"806"
"780008";"102_178_183"
"780009";"109"
"780010";"106_157"
"780011";"106"
"780012";"146_806_809"
"780014";"823"
"780015";"100_160"
"780017";"100_160_161_162_514_821"
"780018";"100_160"
"780020";"108"
"780021";"109_848"
"780023";"117_192_193_194_195"
"780024";"100_160_161_162_514_821"
"780025";"117_823_Upptåget Gävle"
"780027";"143_146_147_806_808_809"
"780028";"848"
"780029";"172_176_180_181"
"780030";"172_180_181"
"780031";"102_176_180_181"
"780032";"102_172"
"780033";"102_172"
"780034";"134"
"780035";"134"
"780036";"109"
"780037";"109"
"780038";"109"
"780039";"109"
"780040";"109"
"780041";"109"
"780042";"109"
"780043";"109"
"780044";"109"
"780045";"139"
"780046";"139"
"780047";"108_132"
"780048";"108_132_133"
"780049";"108_132_133"
"780050";"101_102_172_173_177_180_181_183_185_186_593_SL-pendeln_Upptåget Gävle"
"780051";"108"
"780052";"108_132"
"780053";"108_132"
"780054";"108_132"
"780055";"108"
"780056";"108"
"780057";"108"
"780058";"108"
"780059";"107_130"
"780060";"107_130"
"780063";"108_131_804_895"
"780065";"106"
"780066";"106_156_157"
"780067";"106"
"780068";"106_165"
"780069";"106"
"780070";"106"
"780071";"106"
"780074";"105"
"780075";"104"
"780077";"104"
"780078";"104"
"780079";"104"
"780080";"104_105"
"780081";"131_132"
"780082";"131_132"
"780083";"143"
"780084";"143"
"780085";"143"
"780086";"413"
"780087";"143"
"780088";"143"
"780089";"143"
"780090";"146"
"780091";"146"
"780092";"146"
"780093";"146"
"780094";"143"
"780095";"146"
"780096";"146"
"780097";"146"
"780098";"146"
"780099";"146"
"780100";"146"
"780101";"146"
"780102";"146"
"780103";"146"
"780104";"146"
"780105";"143_808"
"780106";"808"
"780107";"116_118_122_124_125_126_127_128_195"
"780108";"134"
"780110";"805_811_886"
"780114";"751_805_811_886"
"780116";"173_184"
"780119";"147"
"780125";"811"
"780128";"140_141_142_146_147_148_149_806_809"
"780132";"806"
"780133";"124_125_805_886"
"780134";"145"
"780135";"116"
"780136";"116_118"
"780137";"116_118_127"
"780138";"148_149_809"
"780139";"101_188"
"780141";"Upptåget Gävle"
"780142";"192"
"780144";"103"
"780145";"103"
"780146";"103_163_192"
"780147";"192"
"780148";"103_163_192"
"780149";"103"
"780150";"103"
"780151";"103"
"780152";"162"
"780153";"104"
"780154";"106_156_157"
"780155";"106_156_157"
"780156";"124"
"780157";"135_136_137_139"
"780158";"109"
"780159";"105"
"780161";"139"
"780162";"125"
"780163";"116"
"780164";"116"
"780165";"116_127"
"780166";"103"
"780167";"103"
"780169";"103"
"780170";"103"
"780171";"161_514_821"
"780173";"119_199"
"780174";"194"
"780175";"193_194"
"780176";"194"
"780177";"194"
"780179";"117_194"
"780180";"117_194"
"780181";"146"
"780182";"147"
"780183";"147"
"780184";"147"
"780185";"141_147"
"780186";"147"
"780187";"147_805"
"780188";"147"
"780189";"808"
"780190";"808"
"780191";"808"
"780192";"808"
"780193";"808"
"780194";"142_148_149_809"
"780195";"148_149_809"
"780196";"102_149_809"
"780197";"102_151_152_153_186"
"780198";"148"
"780199";"142_148_149_809"
"780200";"146_806_809"
"780201";"88_116_118_119_190_805_811_886"
"780202";"88_116_118_119_190_805_811_886"
"780207";"141"
"780209";"141"
"780210";"141"
"780211";"141"
"780212";"140_146"
"780213";"140_146"
"780214";"140"
"780216";"140"
"780219";"183_184"
"780221";"160"
"780222";"183_185_188"
"780224";"185"
"780225";"147"
"780229";"147"
"780230";"183_185_188"
"780231";"177_183_185_188"
"780232";"102_183_184"
"780233";"101_183_185_187_188"
"780234";"101_173_183_184_185"
"780235";"178"
"780236";"102_183"
"780239";"147"
"780240";"171_172_173_174_177_178_184_185_187"
"780241";"102_173_183"
"780242";"147"
"780243";"101_173_177_183_185_187"
"780244";"147"
"780245";"101_188"
"780246";"147"
"780247";"172_177_180_181"
"780248";"101_188"
"780249";"147"
"780250";"172_177_180_181"
"780252";"101_188"
"780253";"101_188"
"780254";"172_177_180_181"
"780255";"102_171_174_180_181_186"
"780258";"101_173_188"
"780259";"172_177_180_181"
"780260";"131_132"
"780263";"131_132"
"780264";"101_188"
"780265";"172_180_181"
"780266";"108"
"780268";"108"
"780269";"108"
"780270";"108"
"780273";"108"
"780274";"108_131_132"
"780275";"108"
"780277";"108"
"780278";"108_132"
"780279";"108"
"780280";"170_171_677"
"780281";"170_171_677"
"780282";"108_132"
"780283";"108"
"780285";"171_677"
"780286";"170_171_677"
"780287";"101_188"
"780288";"170_178"
"780289";"108_132"
"780290";"677"
"780291";"170_171_677"
"780293";"175_186"
"780297";"170_171"
"780298";"170_171_677"
"780299";"108_132_133"
"780300";"170_171_677"
"780301";"171_677_806"
"780302";"175"
"780303";"171_677"
"780304";"170_171_677"
"780305";"108"
"780306";"170_171_677"
"780307";"171_677"
"780308";"132"
"780309";"131_132"
"780310";"175_186"
"780311";"172_176_180_181"
"780312";"108"
"780314";"175_178_186"
"780316";"108_131_804_895"
"780317";"101_188"
"780318";"108"
"780320";"175"
"780321";"175"
"780322";"175"
"780323";"175"
"780324";"175"
"780325";"108"
"780326";"175_186"
"780328";"175_186"
"780329";"175"
"780330";"175_186"
"780331";"101_188"
"780332";"107_130"
"780333";"108"
"780334";"107_130"
"780335";"171_806"
"780336";"102_172"
"780337";"175"
"780338";"107_130"
"780340";"131_132"
"780341";"133_804_895"
"780342";"175"
"780343";"175_186"
"780344";"108"
"780345";"175_186"
"780346";"171_806"
"780347";"102_172"
"780348";"108"
"780349";"175_186"
"780350";"107_130"
"780351";"108_804_895"
"780352";"101_188"
"780353";"107_130"
"780355";"175"
"780357";"172_174_175_186"
"780358";"175"
"780359";"108"
"780361";"102_172"
"780362";"108_131_804_895"
"780363";"117"
"780364";"172_174_175_178"
"780365";"806"
"780366";"175"
"780367";"108_132_804_895"
"780368";"102_172"
"780369";"175"
"780370";"172_174_175"
"780371";"108_131_804_895"
"780372";"102_172"
"780373";"102_172_186"
"780374";"109_133"
"780375";"175"
"780376";"174_175_186"
"780379";"174_186"
"780380";"108_130_131_804_895"
"780381";"102_175_186"
"780382";"174_186"
"780383";"174_186"
"780384";"108_130"
"780385";"109_133"
"780386";"102_151_186"
"780387";"108_130_131_804_895"
"780388";"806"
"780390";"109_133"
"780391";"102_151_153_186"
"780392";"151_153"
"780393";"109"
"780394";"108_130_131_804_895"
"780395";"109"
"780396";"151_153"
"780397";"109"
"780398";"109_133"
"780399";"108_131_804_895"
"780400";"151_153"
"780401";"151_153"
"780402";"806"
"780403";"109"
"780404";"109"
"780405";"151_153"
"780406";"151_153"
"780407";"151_153"
"780408";"109"
"780409";"109"
"780410";"151_153"
"780411";"806"
"780412";"108_137_804_895"
"780413";"134"
"780414";"109"
"780415";"109"
"780416";"116_118_125_805_886"
"780418";"109"
"780419";"109"
"780420";"145"
"780422";"109_137_848"
"780424";"109_137_848"
"780425";"109_137_848"
"780426";"109_137_848"
"780427";"109_137_848"
"780428";"109_137_848"
"780429";"149_809"
"780430";"148_149_809"
"780431";"109"
"780432";"109_848"
"780434";"109_136_139_848"
"780436";"109_136_137_139_848"
"780438";"109_136_139_848"
"780439";"109"
"780441";"145_148_149_809"
"780442";"145_148_149_809"
"780443";"145_148_149_809"
"780444";"145_148_149_809"
"780445";"148_149_809"
"780446";"109_136_139_848"
"780447";"109"
"780448";"149_809"
"780449";"145_148_149_809"
"780450";"109_139_848"
"780452";"109"
"780453";"146_806_809"
"780454";"109_136_139_848"
"780455";"148_149_809"
"780456";"148_149_809"
"780457";"109_136_139_848"
"780458";"146_806_809"
"780459";"806"
"780460";"109_139_848"
"780461";"146_806_809"
"780462";"148_149_809"
"780464";"134"
"780465";"139_848"
"780466";"136_139_848"
"780467";"140_146_806_809"
"780468";"106_156_157"
"780469";"139_848"
"780470";"146_806_809"
"780471";"142_148_149_809"
"780472";"142_148_149_809"
"780473";"142_148_149_809"
"780474";"134_139_848"
"780475";"139"
"780476";"142_148_149_809"
"780477";"106_156"
"780478";"147"
"780479";"134_139"
"780480";"106_156_157"
"780481";"142_148_149_809"
"780482";"142_148_149_809"
"780483";"106_156_157"
"780485";"848"
"780486";"848"
"780487";"848"
"780488";"146_806_809"
"780490";"142_148_149_809"
"780491";"147"
"780492";"106"
"780495";"147"
"780496";"106"
"780497";"143_146_806_809"
"780498";"106"
"780499";"106"
"780500";"106"
"780501";"106"
"780502";"106_135"
"780503";"125"
"780504";"106"
"780506";"143_146_806_809"
"780507";"139"
"780508";"156"
"780511";"143_146_806_809"
"780512";"139"
"780513";"844"
"780514";"106"
"780515";"156"
"780518";"844"
"780519";"143_147"
"780520";"143_147"
"780521";"156"
"780522";"156_844"
"780523";"106"
"780524";"139"
"780525";"146_147_806_809"
"780526";"146_147_806_809"
"780528";"143_147"
"780529";"143_147"
"780530";"116_118_190_805_811_886"
"780531";"139"
"780532";"156_168_844"
"780533";"147"
"780534";"106"
"780535";"139"
"780536";"147"
"780538";"116_118_122_190_805_811_886"
"780539";"171_174_180_181_186"
"780540";"156_168_844"
"780541";"147"
"780542";"116_118_805_811_886"
"780543";"101_173_183_185_187"
"780544";"101_188"
"780545";"156_168_844"
"780546";"139"
"780547";"147"
"780548";"168_844"
"780549";"844"
"780551";"147"
"780552";"147"
"780553";"106"
"780556";"164_844"
"780557";"106_164_165"
"780558";"139"
"780559";"147"
"780560";"164_165_844"
"780561";"116_118_122"
"780562";"168"
"780563";"147"
"780564";"120_125"
"780565";"120"
"780566";"105"
"780567";"105"
"780569";"116_118_122"
"780570";"164_844"
"780571";"139"
"780572";"120"
"780574";"105_168"
"780576";"147"
"780578";"105_168"
"780579";"120"
"780580";"124_125_805"
"780581";"124_125_805"
"780582";"116_118_122_195"
"780583";"164_165_844"
"780584";"124_125_805"
"780585";"122"
"780586";"124_125_805"
"780587";"120"
"780589";"105"
"780590";"127"
"780591";"147"
"780592";"116_118"
"780593";"752"
"780594";"124_125_805"
"780596";"192"
"780597";"124_125_805"
"780598";"844"
"780599";"192"
"780600";"886"
"780601";"100_514_821"
"780602";"105"
"780604";"122"
"780605";"124_125_805"
"780606";"192"
"780607";"100_514_821"
"780608";"192"
"780609";"164_844"
"780611";"122_195"
"780612";"139"
"780613";"117"
"780614";"121_124_125_805"
"780615";"124_886"
"780616";"844"
"780617";"121"
"780618";"805"
"780619";"127"
"780620";"117"
"780622";"192_193_194_823"
"780623";"116_127"
"780624";"192"
"780626";"104"
"780627";"100_514_821"
"780629";"193_194_823"
"780630";"121"
"780631";"164_844"
"780632";"192"
"780633";"117"
"780634";"164"
"780636";"139"
"780637";"117"
"780638";"192"
"780639";"100_514_821"
"780640";"164_844"
"780641";"192"
"780643";"192"
"780644";"117_195"
"780645";"193_194_823"
"780646";"147_805"
"780647";"192"
"780648";"105"
"780649";"139"
"780651";"121"
"780652";"104"
"780653";"164_844"
"780654";"192"
"780655";"116_127"
"780656";"147_805"
"780657";"105_164"
"780658";"105"
"780659";"105"
"780661";"100_163_514_821"
"780662";"125"
"780663";"105"
"780664";"121"
"780665";"117"
"780666";"105_164"
"780667";"147_805"
"780668";"116_127"
"780669";"193_194_823"
"780670";"805"
"780671";"104"
"780672";"121_811_886"
"780674";"100_163_514_821"
"780675";"105_164"
"780676";"164_844"
"780677";"193_194_823"
"780678";"104"
"780679";"805"
"780680";"116_127"
"780681";"105_164"
"780682";"104"
"780683";"164_844"
"780684";"105_164"
"780685";"104"
"780686";"805"
"780687";"121_811_886"
"780688";"104"
"780689";"116"
"780690";"105"
"780691";"821"
"780692";"100_163_514_821"
"780693";"805"
"780694";"104"
"780696";"104"
"780697";"125"
"780699";"193_194_823"
"780700";"105"
"780701";"104"
"780702";"117_193_194_823"
"780703";"100_163_514_821"
"780704";"105"
"780705";"125"
"780706";"164_167_844"
"780708";"104"
"780710";"805"
"780711";"117_193_194_823"
"780712";"100_163_514_821"
"780714";"103"
"780715";"116_811_886"
"780716";"117_193_194_823"
"780717";"821"
"780718";"194"
"780719";"164_167_844"
"780720";"116"
"780722";"100_514_821"
"780723";"117_193_194_823"
"780726";"105"
"780727";"117_193_194_823"
"780728";"116"
"780729";"805"
"780730";"116"
"780731";"100_514_821"
"780732";"104"
"780733";"117"
"780736";"117"
"780737";"116_121"
"780738";"103"
"780740";"103"
"780741";"121_123"
"780743";"103"
"780745";"164_844"
"780746";"116_121_123"
"780747";"116_121_123"
"780749";"117_194"
"780750";"116"
"780751";"805"
"780753";"116"
"780754";"125"
"780755";"104"
"780756";"193_194_823"
"780757";"100_103"
"780758";"103"
"780759";"121_811_886"
"780761";"844"
"780762";"805"
"780763";"161_821"
"780764";"116"
"780766";"104_160"
"780767";"811_886"
"780768";"100_160_161_162_514_821"
"780769";"823"
"780770";"100_160"
"780771";"805"
"780772";"125"
"780774";"104_160"
"780775";"844"
"780776";"167"
"780777";"116"
"780778";"120_125"
"780779";"161_821"
"780781";"823"
"780784";"823"
"780785";"141_805"
"780786";"104_160"
"780787";"104_160"
"780789";"104_160"
"780790";"161_821"
"780791";"117_193_194"
"780792";"100_160_161_162_514_821"
"780793";"193_194"
"780794";"823"
"780795";"100_160"
"780796";"194"
"780797";"161_514_821"
"780798";"193_194_823"
"780799";"117"
"780801";"160"
"780802";"161_821"
"780803";"194"
"780804";"161_514_821"
"780805";"823"
"780806";"194"
"780807";"160"
"780808";"117_193"
"780809";"160"
"780810";"193_194_823"
"780811";"161_514_821"
"780812";"821"
"780813";"117_193"
"780814";"160"
"780815";"160"
"780816";"193_194_823"
"780818";"823"
"780819";"160"
"780820";"161_514_821"
"780821";"161_821"
"780822";"193_194_823"
"780823";"160"
"780824";"160"
"780825";"103"
"780826";"160"
"780827";"160"
"780828";"162"
"780829";"193_194_752_823"
"780830";"103_117_162_193"
"780831";"161_514_821"
"780832";"193_194_823"
"780833";"103_117_162_193"
"780834";"103"
"780836";"162_194"
"780837";"103_162"
"780838";"103"
"780839";"193_194_823_Upptåget Gävle"
"780840";"162_194"
"780841";"194"
"780842";"161_821"
"780843";"823"
"780844";"161_514_821"
"780845";"514_821"
"780846";"103"
"780847";"161_514"
"780848";"823"
"780849";"109"
"780850";"148_149"
"780851";"131_132_133"
"780852";"130"
"780853";"135"
"780854";"135"
"780857";"130_131_132_133"
"780858";"139"
"780860";"192_193_195"
"780861";"193"
"780862";"193"
"780863";"193"
"780864";"194"
"780865";"194"
"780866";"193"
"780867";"104_161_167"
"780868";"805"
"780869";"145_148"
"780870";"127"
"780871";"141"
"780872";"142"
"780873";"142"
"780874";"122"
"780875";"122"
"780876";"122"
"780877";"126"
"780878";"103_160_161_162_163"
"780879";"191"
"780880";"191"
"780881";"191"
"780882";"191"
"780883";"191"
"780888";"161"
"780889";"161"
"780890";"164"
"780891";"164"
"780892";"164"
"780893";"164"
"780894";"121_123"
"780895";"139"
"780896";"139"
"780897";"109_133"
"780898";"131_132"
"780899";"131"
"780900";"131"
"780901";"133"
"780902";"133"
"780903";"131_132_133"
"780904";"133"
"780905";"131"
"780908";"136"
"780909";"136"
"780910";"135"
"780912";"152"
"780913";"152"
"780914";"152"
"780915";"127"
"780916";"127"
"780917";"116_195"
"780921";"142"
"780922";"142"
"780923";"142"
"780924";"142"
"780927";"148"
"780928";"148"
"780929";"145"
"780930";"137"
"780933";"157"
"780934";"120"
"780938";"106"
"780939";"164"
"780940";"124"
"780942";"123"
"780943";"120_121_123"
"780944";"121"
"780945";"123"
"780946";"124"
"780949";"123"
"780950";"156_157"
"780951";"156"
"780953";"105_167"
"780957";"808"
"780958";"136"
"780959";"131"
"780960";"131"
"780962";"141"
"780965";"152"
"780966";"107_130"
"780967";"153"
"780968";"153"
"780969";"153"
"780976";"153"
"780978";"104_105"
"780979";"157"
"780980";"108_130"
"780981";"126_128"
"780982";"126_128"
"780983";"126_128"
"780984";"126"
"780985";"126_128"
"780987";"163"
"780988";"161"
"780989";"145"
"780990";"161"
"780992";"162"
"780993";"162"
"780994";"103"
"780996";"145"
"780997";"160"
"781001";"804"
"781002";"201_202_203_210_211_212_215_216_220_221_223_224_225_226_237_247_774_803_804_874_876_898"
"781003";"216"
"781004";"204_211"
"781005";"226"
"781007";"234_895"
"781008";"235_895"
"781009";"895"
"781010";"876"
"781011";"876"
"781012";"202_212_220_221_223_247"
"781013";"223_241_242_243"
"781014";"242"
"781015";"224"
"781017";"225"
"781018";"225"
"781019";"225_262_265"
"781020";"210_212_220_221_234"
"781021";"264"
"781022";"281_282"
"781023";"226"
"781024";"226_273"
"781025";"224_254"
"781029";"223"
"781030";"804_895"
"781031";"221"
"781032";"223_246_247"
"781035";"221"
"781038";"221"
"781039";"202_212_220"
"781041";"210_212_220_221_224"
"781047";"220"
"781048";"265"
"781050";"204_211_224_225"
"781051";"210_237_803_804_898"
"781053";"273_876"
"781054";"210"
"781055";"234"
"781061";"246"
"781062";"246"
"781064";"246"
"781066";"221"
"781068";"221"
"781071";"246"
"781072";"246"
"781073";"246"
"781077";"876"
"781079";"221"
"781083";"221"
"781086";"246"
"781087";"221"
"781088";"221"
"781090";"221"
"781091";"876"
"781092";"246"
"781093";"221"
"781094";"246"
"781095";"221"
"781097";"221"
"781098";"221"
"781099";"221"
"781100";"221"
"781101";"876"
"781103";"221"
"781104";"221"
"781105";"876"
"781106";"221"
"781107";"221"
"781108";"221"
"781110";"221"
"781111";"221"
"781112";"221"
"781113";"221_246_247"
"781114";"225"
"781115";"221"
"781116";"876"
"781117";"247"
"781118";"221"
"781119";"241"
"781120";"273_876"
"781122";"876"
"781123";"221"
"781125";"246_247"
"781127";"876"
"781128";"272_876"
"781131";"223"
"781134";"223"
"781135";"223_246_247"
"781136";"876"
"781139";"876"
"781140";"221"
"781141";"223_241"
"781142";"223_242"
"781143";"876"
"781144";"223"
"781145";"226_876"
"781146";"221"
"781148";"272_274_774_874"
"781149";"226_876"
"781150";"272_273_774_874"
"781151";"774_874"
"781156";"202_212_220"
"781157";"774_874"
"781159";"774_874"
"781161";"272_774_874"
"781164";"201_215"
"781166";"201_215_216_225_803_804_876"
"781168";"201_215"
"781169";"271_774_874"
"781171";"202_212_221_223"
"781172";"201_215_216_225_803_804_876"
"781174";"202_212_216_221_223_246_247"
"781175";"271_774_874"
"781176";"201_202_210_212_215_216_220_223"
"781177";"226_774_874"
"781178";"201_211"
"781179";"225"
"781181";"201_202_210_212_215_216_220_223"
"781182";"201_215"
"781186";"223"
"781188";"210_212_220_221"
"781190";"211_226_774_874"
"781192";"210_212_220_221"
"781194";"210"
"781196";"215_216"
"781197";"271"
"781198";"210"
"781199";"201_202_203_210_211_216_220_221_223_225_226_231_237_252_271_273_774_803_804_874_876_898"
"781207";"223"
"781208";"271"
"781210";"201_202_203_204_210_211_216_220_221_223_224_225_226_241_247_774_803_804_874_876_898"
"781212";"203_216"
"781216";"210_774_803_804_898"
"781221";"210_803_804_898"
"781223";"223_251_253"
"781224";"210_803_804_898"
"781226";"234_252_253_254_803_804"
"781227";"223_251"
"781228";"271"
"781229";"803_804"
"781231";"803"
"781232";"803_804"
"781233";"252_253_254_803_804"
"781234";"224_225_282"
"781235";"224_282"
"781236";"253_803"
"781237";"234_251_252_253_254_803_804"
"781238";"223_234_803_804"
"781239";"251_253_803"
"781240";"251_252_253_803"
"781241";"251_803"
"781242";"804"
"781244";"225"
"781245";"895"
"781246";"271_274"
"781247";"224"
"781248";"271_274"
"781249";"804"
"781252";"234_895"
"781253";"271_274"
"781254";"225"
"781255";"271_274"
"781257";"895"
"781258";"271_274"
"781259";"224"
"781260";"225"
"781261";"234_895"
"781262";"234_804"
"781263";"225"
"781264";"234_895"
"781265";"234_895"
"781267";"895"
"781268";"237_895"
"781270";"232_234_804"
"781271";"895"
"781273";"224_254"
"781274";"234_804"
"781277";"225"
"781278";"263"
"781279";"804"
"781280";"234_235_237_895"
"781281";"225"
"781282";"895"
"781286";"224"
"781287";"804"
"781289";"224"
"781292";"225"
"781293";"224_265"
"781295";"895"
"781296";"224"
"781297";"895"
"781300";"262"
"781301";"804"
"781303";"225"
"781304";"265"
"781306";"265"
"781309";"242_243"
"781310";"225"
"781313";"804_895"
"781314";"262"
"781315";"262"
"781316";"224_265"
"781317";"804_895"
"781319";"231"
"781321";"224_265"
"781322";"236_804_895"
"781325";"225"
"781326";"804_895"
"781327";"231_233"
"781328";"262"
"781329";"236_804_895"
"781330";"231"
"781331";"224"
"781332";"225_265"
"781334";"804_895"
"781335";"225"
"781336";"224_261"
"781338";"224_261"
"781339";"224_261"
"781341";"133_804_895"
"781344";"225"
"781345";"224"
"781346";"225"
"781347";"225"
"781349";"231_233"
"781350";"224_261"
"781351";"232"
"781353";"224"
"781355";"237_247"
"781356";"246"
"781358";"224"
"781360";"225_264"
"781364";"261"
"781365";"224"
"781366";"224_263"
"781367";"261"
"781368";"233"
"781370";"261"
"781371";"224"
"781372";"224_261"
"781373";"225"
"781381";"224_263"
"781384";"261_263"
"781385";"261_263"
"781386";"224"
"781387";"225"
"781391";"232"
"781393";"225_264"
"781395";"224"
"781396";"225"
"781398";"225_264"
"781399";"224"
"781400";"225"
"781401";"225_264"
"781402";"224_263"
"781403";"224"
"781404";"224_263"
"781407";"261_262_263_264_265"
"781408";"265"
"781410";"803_804"
"781411";"223"
"781412";"223"
"781413";"221"
"781414";"221"
"781416";"224_234_241_242_246_247_251_253_281_282"
"781417";"231_254"
"781419";"231"
"781420";"231"
"781421";"252_253"
"781422";"234_235"
"781424";"223"
"781426";"201_202_203_210_211_216_220_223"
"781427";"246"
"781428";"220"
"781429";"220"
"781430";"220"
"781431";"220"
"781433";"220"
"781434";"220"
"781435";"220"
"781436";"220"
"781438";"220"
"781501";"201_215"
"781502";"201_211_216"
"781503";"201_211_216"
"781504";"201_211_216"
"781505";"201_211_216"
"781506";"201_211_216"
"781507";"204_211"
"781508";"204_211"
"781509";"204_211"
"781512";"204_211"
"781513";"204_211"
"781514";"204_211"
"781515";"203_215_216"
"781516";"203_216"
"781517";"203_216"
"781519";"210"
"781524";"202_212_220"
"781525";"202_212_220"
"781527";"202_212_220"
"781529";"215_216"
"781531";"216"
"781532";"216"
"781533";"203_216"
"781534";"203_215_216"
"781535";"216"
"781536";"216"
"781537";"216"
"781538";"210"
"781539";"210"
"781540";"210"
"781541";"210"
"781542";"210"
"781543";"251_253"
"781544";"252_253"
"781545";"252_253"
"781546";"252_253"
"781547";"253"
"781548";"232_252_253"
"781549";"252"
"781550";"252_253"
"781551";"252_253"
"781552";"251_252_253_254"
"781553";"251_253"
"781554";"251"
"781555";"251_253"
"781556";"251_253"
"781557";"253"
"781559";"251_253"
"781561";"254"
"781562";"224"
"781563";"231_254"
"781564";"231_254"
"781565";"254"
"781566";"231"
"781567";"231_254"
"781568";"231_254"
"781569";"234_252_254"
"781570";"252_253_254"
"781571";"234_252_253_254"
"781572";"231_254"
"781573";"231"
"781574";"231"
"781578";"231"
"781579";"231"
"781580";"231"
"781581";"231"
"781582";"231"
"781583";"231"
"781584";"231"
"781585";"232_233_235_236_237"
"781587";"232"
"781588";"232"
"781589";"232"
"781590";"232"
"781591";"232"
"781592";"232"
"781593";"231_233"
"781594";"231_233"
"781595";"232_233"
"781596";"232_233"
"781597";"234"
"781598";"234"
"781599";"234"
"781600";"234_235"
"781601";"234_235"
"781603";"234"
"781605";"234_235"
"781606";"234_235"
"781607";"234_235"
"781608";"234_235"
"781609";"234_235"
"781610";"234_235"
"781611";"236"
"781612";"236"
"781613";"236"
"781615";"236"
"781616";"236"
"781617";"236"
"781618";"236"
"781619";"236"
"781620";"237_282"
"781621";"234_237"
"781622";"234_237"
"781623";"237"
"781624";"231_237"
"781625";"237"
"781627";"231_282"
"781628";"241"
"781629";"241"
"781630";"241"
"781631";"241"
"781632";"241"
"781633";"241"
"781634";"241"
"781635";"241"
"781636";"241"
"781637";"271_272_273_274"
"781639";"241"
"781640";"242"
"781642";"242"
"781643";"242"
"781644";"242"
"781645";"242"
"781646";"242"
"781647";"242"
"781648";"242"
"781649";"223_247"
"781650";"223_246_247"
"781651";"223_246_247"
"781652";"246"
"781653";"246"
"781655";"247"
"781657";"263"
"781658";"261"
"781660";"261"
"781661";"264"
"781663";"262"
"781665";"262"
"781667";"262"
"781668";"262"
"781669";"262"
"781671";"263"
"781672";"263"
"781673";"263"
"781674";"261"
"781676";"281"
"781677";"281_282"
"781678";"281"
"781679";"281_282"
"781680";"264"
"781682";"264"
"781683";"262_264"
"781684";"262"
"781685";"262"
"781686";"262"
"781687";"262_264"
"781688";"262"
"781689";"265"
"781690";"265"
"781692";"224_265"
"781693";"265"
"781694";"265"
"781695";"271_274"
"781696";"271"
"781697";"271"
"781698";"271"
"781699";"271"
"781700";"273"
"781701";"273"
"781702";"273"
"781703";"272_273"
"781704";"273"
"781705";"272_273"
"781706";"272_273"
"781707";"272_273"
"781708";"272_273"
"781709";"272_273"
"781710";"273"
"781713";"246_247"
"781715";"246_247"
"781717";"272"
"781718";"272"
"781719";"272"
"781720";"272"
"781721";"281"
"781722";"281"
"781723";"281"
"781724";"281"
"781725";"281"
"781726";"281"
"781727";"281"
