"hpl_id";"lat";"long"
480243;60,6566548092819;17,1667937544023
480276;60,6466052840679;17,2562249188645
480323;60,6684590799824;17,150717534692
480334;60,6741374498694;17,1456847981547
480357;60,6609533464979;17,1598055227557
480401;60,6707997791144;17,1482355213954
480425;60,6488472404566;17,3650390970591
480443;60,6770482368565;17,1427315716419
480449;60,6515051477125;17,1806007179193
480459;60,6494994599654;17,3536979349845
480609;60,6661157982794;17,152558842447
480614;60,6547556780664;17,1699503171006
480645;60,6779869951046;17,1204271142801
480690;60,6501593692938;17,3139612329928
480691;60,6499056830951;17,2050325608823
492015;60,6509875894688;17,3335463085422
660600;59,6081098407644;16,5528503293044
700001;59,8585561123509;17,6386979910383
700002;59,8865048716543;17,6554037673157
700003;59,8654047795411;17,6095458448769
700004;59,8086238309013;17,6313045664109
700005;59,8136156988149;17,6222192251872
700006;59,8056335252635;17,6378061953207
700008;59,8642231270579;17,702618752515
700009;59,8034820987005;17,6317541236869
700010;59,8030308983465;17,6286822842008
700011;59,8046332255912;17,6283776945404
700012;59,8070596774861;17,6249635848475
700013;59,8102946440315;17,6254071962857
700014;59,8114790999781;17,6286979326313
700016;59,8125627007541;17,6334271992602
700017;59,8180516561971;17,6338347159508
700019;59,8215498669205;17,6288914062567
700020;59,8268659908015;17,6301091602105
700021;59,8400029615083;17,639658331732
700022;59,8328068424718;17,6406360462334
700025;59,8463650264875;17,6392588726472
700032;59,8614699853758;17,6383406048873
700043;59,8628635846099;17,6049810687398
700044;59,8649476672698;17,6042366901261
700051;59,8626455064397;17,6936922205586
700052;59,8612648095607;17,6897938358206
700053;59,8610875728234;17,6852317957476
700055;59,8629198303252;17,6782479110337
700057;59,8657836425059;17,6725707838056
700058;59,8660436573843;17,6694252631393
700059;59,865162211818;17,6631809168558
700060;59,8640530039888;17,659066556053
700061;59,8629950318646;17,654491168868
700062;59,8615222893719;17,6455374572859
700063;59,8603616554651;17,6405645026039
700064;59,8565746820461;17,6346266706211
700065;59,8546493903613;17,6323257998081
700066;59,8521839691956;17,6340109877999
700069;59,8469898007569;17,6174709941482
700070;59,8433557715698;17,6166669388902
700071;59,8421094888771;17,6165457350356
700072;59,8396783752947;17,6137913626892
700073;59,8359915467942;17,6122537128355
700074;59,8330827700344;17,6148607179626
700076;59,830161640149;17,6170564186822
700077;59,8261468139615;17,6184790183458
700078;59,8210733905642;17,6165809815502
700080;59,8189714818757;17,6218688796574
700081;59,8156279729048;17,6195299793462
700082;59,8067651486681;17,6377791709274
700083;59,8029887869188;17,6439693043726
700085;59,7995507985479;17,6439226445548
700086;59,7965336239903;17,6413870563158
700087;59,8093655593846;17,6322006285266
700094;59,8573135266645;17,6260105774746
700095;59,8560109412758;17,6215131251546
700100;59,8509135044665;17,6069771085645
700101;59,8505729827557;17,599035529038
700103;59,851181342791;17,5939109673087
700104;59,8520187997899;17,5844441309782
700106;59,850974059493;17,5826930981981
700107;59,8471791787197;17,5831510286406
700109;59,8461195250686;17,5951025730105
700110;59,8595322270663;17,63241494864
700114;59,8965890180677;17,6366291045327
700115;59,8952132030014;17,6367856998346
700117;59,8925981189665;17,6427704368723
700118;59,8921131921253;17,6472820094853
700119;59,8899800573695;17,6470210454848
700121;59,8867108209877;17,6438925398331
700122;59,8815367180483;17,6460182041738
700123;59,877511160404;17,6456171233679
700125;59,8718536825364;17,6392690530622
700126;59,868301365618;17,6396984313372
700128;59,8633884563478;17,6411239356349
700129;59,860404056302;17,6200031773129
700130;59,8584555159744;17,6141496205683
700132;59,880933565286;17,6551120970891
700134;59,8764886067026;17,6551688333352
700135;59,874018668773;17,6533173153537
700137;59,8702340420021;17,6472506862651
700139;59,8668446866514;17,6469383416104
700141;59,8763024072757;17,6766251326871
700142;59,8736751271232;17,6719595279831
700143;59,8718729080382;17,6679836277979
700146;59,8665756245798;17,6565288223811
700147;59,8649819842052;17,6530125163465
700152;59,8855499597417;17,6181580229938
700153;59,8844826471746;17,6148130757284
700155;59,882251333202;17,6138523108318
700157;59,8773439582601;17,6201223830383
700159;59,87541093191;17,6229279832294
700160;59,8732082158079;17,6257542384117
700162;59,8690910210733;17,6280825444754
700166;59,8400594147488;17,6082639648661
700167;59,8430801480622;17,6046806427132
700169;59,8406776153782;17,6024459537512
700170;59,8398281200089;17,5962634921691
700171;59,8409546305678;17,5985896339082
700172;59,8640257081014;17,6340359432468
700184;59,8523302012324;17,61758279537
700186;59,845972589806;17,6104749520723
700189;59,8395569548173;17,584475166822
700191;59,8386351281472;17,5769338322722
700192;59,870339536259;17,6563808493967
700193;59,8690113110985;17,6633598420461
700194;59,8699786572439;17,6654314861813
700195;59,8718168397924;17,6694090295545
700196;59,8712229706857;17,6745720136563
700198;59,8734437987946;17,6768752656123
700200;59,8672512121309;17,6779736082156
700201;59,8571692035939;17,6899014103294
700202;59,8491542507054;17,6796516663807
700203;59,8524176309583;17,6938088668864
700204;59,8514885730901;17,6966115925629
700208;59,8575961238719;17,5622168430777
700209;59,8554062822355;17,5567650689099
700212;59,8522387505532;17,5633800351795
700213;59,8550048412906;17,5673452018044
700214;59,8541968933177;17,5706933874373
700218;59,8390364054171;17,6510043203008
700221;59,8315644181026;17,6498775951747
700222;59,8289958685294;17,6512158133298
700223;59,8221891716984;17,6564202010087
700224;59,8185940251741;17,6586098276987
700225;59,8146889954181;17,6592130754988
700227;59,8133117807406;17,6664628362863
700228;59,9597700098144;17,7031715698406
700229;59,9589772825622;17,7219968860128
700230;59,9560823740901;17,6879587311841
700231;59,9577247970799;17,693655526285
700232;59,9594715094747;17,7058222078807
700233;59,9585614745178;17,7104071349989
700234;59,957071372778;17,7159789095224
700235;59,9564918106749;17,7163215065213
700237;59,9514424492491;17,7084950989382
700238;59,951111551294;17,698416591838
700239;59,950181395353;17,6944078849277
700240;59,9512038478095;17,6888277005495
700241;59,953889036237;17,6906627155996
700243;59,9519901824705;17,6694867235281
700244;59,9453988667711;17,6657701647095
700247;59,935115993374;17,6454967609103
700248;59,9307878926728;17,6410354747904
700249;59,924818387487;17,6416179528775
700250;59,919881549818;17,642185763114
700251;59,9121447298916;17,6433138588916
700252;59,905647141926;17,6431336147161
700253;59,8985467980032;17,6378805803405
700255;59,878706786516;17,6761172561355
700256;59,871532344026;17,6793392283453
700259;59,8551918121658;17,6500961019497
700260;59,8561202490711;17,6562337249684
700262;59,8542061011792;17,6595541123421
700265;59,8489552804917;17,6683627682914
700266;59,8469724700667;17,6733373585645
700268;59,8491665864543;17,6737279493607
700270;59,8489698554678;17,6913116358641
700272;59,8520317539045;17,6875229872302
700275;59,8708901657703;17,6909989771588
700277;59,8728462933513;17,6841631971441
700278;59,8549422748815;17,6084619978096
700284;59,8131452151786;17,6508742816438
700285;59,805619288947;17,652311843452
700286;59,8005808392725;17,6543496955846
700287;59,7963016993974;17,6560192379548
700288;59,7934228488207;17,6570712065755
700289;59,7903710295991;17,6582915411547
700293;59,7878325048642;17,6376139378365
700294;59,7866048862482;17,6342159953346
700300;59,9507639228638;17,5312388575069
700301;59,9477896389945;17,5314422383652
